t,x,y,yaw,pitch,roll,fl_contact, fr_contact, rl_contact, rr_contact
3.986000, 0.942538,-0.013905,-5.078923,-0.881781,0.394177,0.000000,8.936669,9.313687,0.000000
4.046000, 0.942706,-0.023093,-7.175725,-0.368175,-0.310518,0.000000,8.706173,9.693409,0.000000
4.104000, 0.934780,-0.068271,-18.245956,1.202221,-1.830838,0.000000,5.652281,9.636690,0.000000
4.164000, 0.906337,-0.135333,-35.815836,2.878002,0.810018,9.605464,0.000000,0.000000,13.980945
4.222000, 0.868934,-0.181196,-50.187116,1.455066,0.019488,9.076300,0.000000,0.000000,9.251143
4.280000, 0.830046,-0.213184,-62.704076,-0.494006,-1.073968,9.400376,0.000000,0.000000,9.564666
4.338000, 0.791965,-0.235295,-74.136676,-2.861973,-0.944257,9.591737,0.000000,0.000000,9.483899
4.398000, 0.753172,-0.251446,-85.325887,-4.424610,-0.728664,0.000000,17.102833,10.188328,3.289801
4.454000, 0.736934,-0.263217,-89.326754,-3.423236,0.631707,0.000000,8.783373,9.424399,0.000000
4.512000, 0.724391,-0.277519,-91.605276,-2.706315,0.738840,0.000000,9.130047,9.445838,0.000000
